1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:-3.15457445461995E-04	 7:-9.43861269604793	 8:-9.7698458669315	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:2	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.97510908701598E-03	 6:-2.23844098347685E-04	 7:-2.34981463976872	 8:6.46185515024903	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:3	 13:2	 14:4	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:18.6658632775911	 11:3	 12:2	 13:2	 14:2	 15:1	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-2.85283749914659E-04	 7:14.8658372357735	 8:18.0559276683229	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:2	 14:2	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-2.88560531331564E-04	 7:-9.43861269604793	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-2.34084040275514E-04	 7:2.71361248252673	 8:-8.1567574724062	 9:-1.70808662409829E-02	 10:8.55670753504401	 11:3	 12:4	 13:1	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-6.43630681769698E-03	 6:-1.56934042257701E-04	 7:-9.43861269604793	 8:-14.8956461658603	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:4	 15:2	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-1.43415639795714E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.45847954302212E-03	 6:-2.80137522701994E-04	 7:-9.43861269604793	 8:-13.2569632015129	 9:-1.70808662409829E-02	 10:8.55670753504401	 11:3	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:2	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-3.12044131486052E-04	 7:-9.43861269604793	 8:24.105008724357	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.46956590568469E-03	 6:-1.48955989715495E-04	 7:-9.43861269604793	 8:-11.7241645639042	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:2	 14:1	 15:5	 16:1	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-2.3919613670467E-03	 6:-7.35672617092694E-05	 7:-7.86332414457969	 8:-7.2605973473223	 9:-1.70808662409829E-02	 10:13.6112854063176	 11:3	 12:4	 13:1	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-3.17232368729485E-04	 7:-9.43861269604793	 8:24.105008724357	 9:-1.70808662409829E-02	 10:3.50212966377047	 11:3	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:1.01512989839203E-04	 7:11.8277810474618	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:3.50212966377047	 11:3	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-2.97571680228054E-04	 7:-9.43861269604793	 8:-7.65266745497597	 9:-1.70808662409829E-02	 10:13.6112854063176	 11:3	 12:1	 13:1	 14:1	 15:4	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:.307712317245358	 4:-1.7401193706446E-03	 5:-1.25028249936724E-02	 6:-3.12590261722203E-04	 7:6.76435392516636	 8:16.0395671751662	 9:-1.70808662409829E-02	 10:13.6112854063176	 11:3	 12:2	 13:4	 14:1	 15:7	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-7.95293636169084E-03	 6:-1.50334968561776E-04	 7:-7.66641307564616	 8:-4.8297627645567	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:3	 13:2	 14:3	 15:4	 16:3	 17:1
1	 1:.06206436867749	 2:-1.99947430340893E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:3.16901362759743E-03	 6:3.93331613473372E-04	 7:-9.43861269604793	 8:-14.4499246400693	 9:-1.70808662409829E-02	 10:8.55670753504401	 11:3	 12:2	 13:4	 14:1	 15:2	 16:3	 17:1
2	 1:.152691283148529	 2:-6.34178230015931E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-6.43630681769698E-03	 6:-1.60492990954183E-04	 7:-9.43861269604793	 8:-6.81251728478035	 9:3.37794247963843E-02	 10:23.7204411488646	 11:3	 12:1	 13:1	 14:7	 15:4	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:-2.12921493624667E-04	 7:-9.43861269604793	 8:-4.12403690952864	 9:-1.70808662409829E-02	 10:8.55670753504401	 11:3	 12:1	 13:1	 14:3	 15:2	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-1.59415203154539E-03	 3:.307712317245358	 4:-9.3246131364814E-04	 5:2.15792726493486E-03	 6:2.4269610779574E-04	 7:-9.43861269604793	 8:-12.5178375867292	 9:-1.70808662409829E-02	 10:18.6658632775911	 11:3	 12:2	 13:2	 14:4	 15:3	 16:3	 17:1
1	 1:.06206436867749	 2:-7.14176046810052E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-7.44739318035955E-03	 6:-2.49330176025624E-04	 7:-6.4362980850452	 8:-10.7661650448925	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:3	 15:4	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-3.18870759437938E-04	 7:54.3605685344813	 8:45.2767928439124	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:7	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:.307712317245358	 4:-1.7401193706446E-03	 5:-1.14917386310098E-02	 6:-2.67534517239755E-04	 7:9.46484822025945	 8:13.1270465569257	 9:-1.70808662409829E-02	 10:18.6658632775911	 11:3	 12:4	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.97510908701598E-03	 6:-2.82006968497754E-04	 7:11.8277810474618	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-2.95114094165375E-04	 7:11.8277810474618	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:18.6658632775911	 11:3	 12:3	 13:3	 14:1	 15:3	 16:3	 17:1
1	 1:.333945112090606	 2:7.85359013184035E-03	 3:2.1672579168052	 4:3.0048717142096E-03	 5:4.86678999474131E-02	 6:1.05607047856009E-03	 7:-9.0750845360685	 8:-10.6512399428991	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:5	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-2.57158042752888E-04	 7:-9.43861269604793	 8:-11.1812980004233	 9:-1.70808662409829E-02	 10:13.6112854063176	 11:3	 12:2	 13:2	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:8.55670753504401	 11:3	 12:2	 13:2	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:18.6658632775911	 11:3	 12:1	 13:1	 14:2	 15:3	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-1.88214417200422E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-3.40304772970927E-03	 6:-2.07050593586045E-04	 7:-6.03598969708637	 8:-8.07610313736708	 9:-1.70808662409829E-02	 10:3.50212966377047	 11:3	 12:2	 13:4	 14:1	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:.307712317245358	 4:2.95439308564732E-03	 5:-8.75331823052846E-04	 6:-4.06629150630984E-05	 7:-3.95051100249808	 8:-3.21342238399063	 9:-1.70808662409829E-02	 10:3.50212966377047	 11:3	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-9.97510908701598E-03	 6:-2.394543209401E-04	 7:-9.43861269604793	 8:-15.8861388688316	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:4	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.42522045503441E-03	 6:-1.32198706965166E-05	 7:-9.43861269604793	 8:-12.749578431038	 9:-1.70808662409829E-02	 10:18.6658632775911	 11:3	 12:3	 13:2	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.04806522683473E-02	 6:-1.68684944496446E-04	 7:-1.70537868483127	 8:-6.69031374684228	 9:-1.70808662409829E-02	 10:3.50212966377047	 11:3	 12:2	 13:2	 14:3	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-3.00302331408808E-04	 7:-9.43861269604793	 8:13.5191166645794	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:4	 13:1	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:-2.4391438452623E-04	 7:-9.43861269604793	 8:28.8098495927654	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:4	 14:9	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:-2.59888693933643E-04	 7:-9.43861269604793	 8:-4.12403690952864	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:4	 14:4	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-2.89243194126753E-04	 7:-9.43861269604793	 8:2.9332246048017	 9:-1.70808662409829E-02	 10:13.6112854063176	 11:3	 12:2	 13:2	 14:1	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:.927560850431971	 4:2.0457777715263E-03	 5:-8.96402272435341E-03	 6:-2.05457713739707E-04	 7:-9.43861269604793	 8:-3.68295793255934	 9:-1.70808662409829E-02	 10:18.6658632775911	 11:3	 12:1	 13:1	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-3.15047847784882E-04	 7:-9.43861269604793	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.04806522683473E-02	 6:-2.46262744541678E-04	 7:2.47056780031753	 8:32.3720865345813	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:4	 14:3	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.14917386310098E-02	 6:1.19021201664239E-05	 7:-9.43861269604793	 8:-.987476048299298	 9:-1.70808662409829E-02	 10:8.55670753504401	 11:3	 12:2	 13:2	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.09861954496785E-02	 6:-2.64676435661463E-04	 7:-9.43861269604793	 8:2.9332246048017	 9:-1.70808662409829E-02	 10:8.55670753504401	 11:3	 12:1	 13:1	 14:8	 15:3	 16:3	 17:1
1	 1:.152691283148529	 2:1.21974715837611E-02	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:9.74107498490414E-03	 6:1.85266612729263E-04	 7:-9.43861269604793	 8:-15.0428184356819	 9:-1.70808662409829E-02	 10:13.6112854063176	 11:3	 12:2	 13:2	 14:9	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-3.22693671090994E-04	 7:47.2717704782021	 8:52.3340543582427	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:4	 14:1	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-2.65623061413227E-04	 7:-9.43861269604793	 8:24.105008724357	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:6	 14:1	 15:2	 16:3	 17:2
1	 1:-2.85625457935488E-02	 2:-1.94614242543952E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-7.95293636169084E-03	 6:-2.6758002810187E-04	 7:-9.43861269604793	 8:-8.82887777793697	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:2	 14:1	 15:6	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:3	 13:2	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:2.24574336476223E-04	 7:-9.43861269604793	 8:-13.5337186463453	 9:-1.70808662409829E-02	 10:18.6658632775911	 11:3	 12:2	 13:2	 14:4	 15:3	 16:3	 17:1
1	 1:.333945112090606	 2:9.81777669225321E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-2.89750454837799E-03	 6:-2.03629694461865E-04	 7:-9.43861269604793	 8:-10.397157785116	 9:-1.70808662409829E-02	 10:13.6112854063176	 11:3	 12:1	 13:1	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:-2.83053718107941E-04	 7:-9.43861269604793	 8:-4.12403690952864	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:3	 13:2	 14:4	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.14917386310098E-02	 6:-2.43322743427964E-04	 7:-7.07567986884557	 8:1.36494417418703	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:4	 14:5	 15:2	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-3.19416889674089E-04	 7:-9.43861269604793	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:4	 14:1	 15:5	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.50305409003288E-02	 6:-3.14774782666806E-04	 7:11.8277810474618	 8:45.2767928439124	 9:-1.70808662409829E-02	 10:8.55670753504401	 11:3	 12:2	 13:2	 14:1	 15:4	 16:3	 17:1
1	 1:.152691283148529	 2:7.29784546323839E-04	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-8.96402272435341E-03	 6:-5.22454269727549E-05	 7:-9.43861269604793	 8:-10.6001117779931	 9:-1.70808662409829E-02	 10:3.50212966377047	 11:3	 12:1	 13:1	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:2	 14:7	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.14917386310098E-02	 6:-2.51833272950417E-04	 7:-9.43861269604793	 8:-13.2200624755352	 9:-1.70808662409829E-02	 10:3.50212966377047	 11:3	 12:1	 13:1	 14:6	 15:3	 16:3	 17:1
1	 1:.06206436867749	 2:-1.97814155215717E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.19972818123411E-02	 6:-2.32309117008023E-04	 7:-9.43861269604793	 8:-15.10199907696	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:4	 14:2	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:2	 14:2	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:.307712317245358	 4:-7.81025427961304E-04	 5:-1.09861954496785E-02	 6:-9.35920370256996E-05	 7:-9.43861269604793	 8:-14.3891442587832	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:2	 14:3	 15:6	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-1.13252725527131E-04	 7:18.916579103741	 8:9.99048611913204	 9:-1.70808662409829E-02	 10:8.55670753504401	 11:3	 12:2	 13:4	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.45249977189975E-02	 6:-4.28019250636677E-05	 7:-9.43861269604793	 8:-4.12403690952864	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-1.69777204968747E-04	 7:-9.43861269604793	 8:2.9332246048017	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:2	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.88641818571542E-03	 6:9.96335782808822E-06	 7:-6.40055650773623	 8:-5.38426195310423	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:4	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.04806522683473E-02	 6:-2.39772896892983E-04	 7:-9.43861269604793	 8:-6.69031374684228	 9:-1.70808662409829E-02	 10:18.6658632775911	 11:3	 12:2	 13:2	 14:2	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.9307636363657E-03	 6:-8.76565549294383E-05	 7:-6.24865363452147	 8:-6.31178765292557	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:2	 14:1	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:8.55670753504401	 11:3	 12:2	 13:2	 14:3	 15:4	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.40194545376663E-02	 6:-3.21874475736768E-04	 7:33.0941747909716	 8:45.2767928439124	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:5	 14:5	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-6.43630681769698E-03	 6:-1.58308470009579E-04	 7:-9.43861269604793	 8:-7.09551544187826	 9:-1.70808662409829E-02	 10:3.50212966377047	 11:3	 12:2	 13:2	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.14917386310098E-02	 6:-2.54768722969728E-04	 7:-9.43861269604793	 8:-6.94694117651223	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:2	 13:6	 14:1	 15:1	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-5.42522045503441E-03	 6:-1.58067321589006E-04	 7:4.73898299118261	 8:2.90392708993706	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:3	 13:2	 14:2	 15:1	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:3	 13:3	 14:3	 15:2	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:-2.94158366252111E-04	 7:-9.43861269604793	 8:-4.12403690952864	 9:-1.70808662409829E-02	 10:18.6658632775911	 11:3	 12:1	 13:1	 14:1	 15:3	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.55360840816601E-02	 6:-3.26243517625975E-04	 7:75.626962277991	 8:66.4485769634677	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:3	 13:2	 14:3	 15:3	 16:3	 17:1
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-4.41413409237184E-03	 6:-1.89255850049027E-04	 7:-5.74010951027717	 8:-10.2607856658094	 9:-1.70808662409829E-02	 10:13.6112854063176	 11:3	 12:1	 13:1	 14:4	 15:2	 16:3	 17:1
1	 1:-2.85625457935488E-02	 2:-7.30175610168876E-04	 3:.927560850431971	 4:-6.29589542274468E-04	 5:-3.69788641721561E-04	 6:-9.982702387932E-05	 7:3.45011065597983	 8:-1.04450436600373	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:1	 16:3	 17:2
1	 1:-.119189460264588	 2:-2.28213325597483E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-4.41413409237184E-03	 6:7.71512178028883E-06	 7:-2.9662321209491	 8:-12.9609554065092	 9:-1.70808662409829E-02	 10:-1.55244820750308	 11:3	 12:1	 13:1	 14:1	 15:2	 16:3	 17:2
1	 1:-.209816374735626	 2:-2.58612495979249E-03	 3:-.312136215941256	 4:-1.7401193706446E-03	 5:-1.30083681750037E-02	 6:-1.98722107484744E-04	 7:-9.43861269604793	 8:-11.1812980004233	 9:-1.70808662409829E-02	 10:8.55670753504401	 11:3	 12:1	 13:1	 14:3	 15:3	 16:3	 17:1
