2	 1:24.94	 2:24.75	 3:24.56	 4:25.38	 5:121	 6:34	 7:53	 8:40	 9:.08	 10:.19	 11:.06	 12:.06	 13:390	 14:.769230769231	 15:0	 16:0
2	 1:25.56	 2:27.69	 3:25.06	 4:26.06	 5:157	 6:244	 7:77	 8:59	 9:.15	 10:.12	 11:.06	 12:.08	 13:595	 14:2.22307692308	 15:0	 16:0
2	 1:25.56	 2:27.5	 3:25.06	 4:26	 5:157	 6:244	 7:76	 8:59	 9:.15	 10:.6	 11:.09	 12:.06	 13:590	 14:2.12307692308	 15:1	 16:0
2	 1:25.56	 2:27.44	 3:25.06	 4:26.06	 5:156	 6:244	 7:75	 8:59	 9:.26	 10:.1	 11:.06	 12:.09	 13:590	 14:1.99615384615	 15:1	 16:0
2	 1:25.56	 2:27.56	 3:25.06	 4:26	 5:157	 6:244	 7:76	 8:59	 9:1.32	 10:.29	 11:.08	 12:.08	 13:590	 14:1.84230769231	 15:1	 16:0
2	 1:25.56	 2:27.38	 3:25.06	 4:25.94	 5:157	 6:244	 7:77	 8:59	 9:.25	 10:.3	 11:.15	 12:.15	 13:590	 14:1.66153846154	 15:1	 16:0
2	 1:25.63	 2:27.31	 3:25.06	 4:25.94	 5:157	 6:244	 7:76	 8:59	 9:.48	 10:.08	 11:.08	 12:.07	 13:595	 14:1.55	 15:1	 16:0
2	 1:25.63	 2:27.31	 3:25.06	 4:25.94	 5:157	 6:244	 7:76	 8:59	 9:.88	 10:.12	 11:.08	 12:.11	 13:595	 14:1.41153846154	 15:1	 16:0
2	 1:25.63	 2:27.38	 3:25.06	 4:25.94	 5:157	 6:244	 7:76	 8:59	 9:.86	 10:.06	 11:.29	 12:.17	 13:595	 14:1.24615384615	 15:0	 16:0
2	 1:25.63	 2:27.38	 3:25.13	 4:25.94	 5:157	 6:244	 7:77	 8:59	 9:.07	 10:.21	 11:.2	 12:.06	 13:600	 14:1.1	 15:1	 16:0
2	 1:25.63	 2:27.44	 3:25.06	 4:25.94	 5:157	 6:244	 7:76	 8:59	 9:.07	 10:.05	 11:.05	 12:.06	 13:610	 14:1.06538461538	 15:0	 16:0
2	 1:25.63	 2:27.38	 3:25.06	 4:25.94	 5:157	 6:244	 7:78	 8:60	 9:.2	 10:.05	 11:.06	 12:.06	 13:605	 14:1	 15:0	 16:0
2	 1:25.63	 2:27.44	 3:25.06	 4:25.94	 5:157	 6:245	 7:79	 8:60	 9:.74	 10:.15	 11:.12	 12:.13	 13:610	 14:.953846153846	 15:1	 16:0
2	 1:25.63	 2:27.56	 3:25.06	 4:25.94	 5:156	 6:244	 7:79	 8:60	 9:.63	 10:.28	 11:.2	 12:.14	 13:615	 14:.923076923077	 15:1	 16:0
2	 1:25.63	 2:27.5	 3:25.06	 4:25.94	 5:156	 6:244	 7:79	 8:60	 9:.43	 10:.42	 11:.17	 12:.18	 13:615	 14:.957692307692	 15:1	 16:0
2	 1:25.69	 2:27.56	 3:25.06	 4:25.88	 5:157	 6:244	 7:79	 8:60	 9:.79	 10:.56	 11:.2	 12:.16	 13:620	 14:1.01153846154	 15:0	 16:0
2	 1:25.63	 2:27.5	 3:25.06	 4:25.94	 5:157	 6:243	 7:80	 8:61	 9:.69	 10:.53	 11:.2	 12:.36	 13:625	 14:1.13076923077	 15:1	 16:1
2	 1:25.63	 2:27.56	 3:25.06	 4:25.94	 5:156	 6:244	 7:80	 8:60	 9:1.55	 10:.77	 11:.47	 12:.19	 13:630	 14:1.31538461538	 15:1	 16:1
2	 1:25.63	 2:27.63	 3:25.13	 4:26	 5:156	 6:244	 7:78	 8:60	 9:.54	 10:.8	 11:.3	 12:.14	 13:630	 14:1.41923076923	 15:1	 16:0
2	 1:25.63	 2:27.63	 3:25.13	 4:25.94	 5:157	 6:244	 7:79	 8:60	 9:.63	 10:.57	 11:.18	 12:.15	 13:630	 14:1.53846153846	 15:1	 16:0
2	 1:25.63	 2:27.81	 3:25.13	 4:26	 5:157	 6:244	 7:78	 8:59	 9:.96	 10:.64	 11:.19	 12:.22	 13:630	 14:1.62692307692	 15:1	 16:1
2	 1:25.63	 2:28	 3:25.13	 4:26	 5:156	 6:241	 7:77	 8:59	 9:1.05	 10:1.01	 11:.31	 12:.21	 13:625	 14:1.73846153846	 15:0	 16:1
2	 1:25.69	 2:28.19	 3:25.13	 4:26	 5:156	 6:240	 7:76	 8:59	 9:.49	 10:.79	 11:.24	 12:.19	 13:625	 14:1.83076923077	 15:0	 16:0
2	 1:25.69	 2:28.13	 3:25.13	 4:25.94	 5:156	 6:244	 7:77	 8:59	 9:.73	 10:.79	 11:.28	 12:.19	 13:630	 14:1.9	 15:0	 16:1
2	 1:25.69	 2:28.06	 3:25.13	 4:26	 5:156	 6:243	 7:77	 8:59	 9:.81	 10:.42	 11:.28	 12:.21	 13:630	 14:2.04230769231	 15:1	 16:0
2	 1:25.69	 2:27.88	 3:25.13	 4:26	 5:156	 6:240	 7:79	 8:60	 9:.88	 10:.66	 11:.29	 12:.21	 13:625	 14:2.01923076923	 15:1	 16:1
2	 1:25.69	 2:27.81	 3:25.13	 4:26	 5:156	 6:241	 7:79	 8:60	 9:.71	 10:.4	 11:.22	 12:.16	 13:635	 14:2.06538461538	 15:1	 16:1
2	 1:25.69	 2:27.75	 3:25.13	 4:26	 5:155	 6:239	 7:79	 8:59	 9:.72	 10:.66	 11:.24	 12:.21	 13:635	 14:2.03076923077	 15:1	 16:1
2	 1:25.69	 2:27.94	 3:25.13	 4:26.06	 5:155	 6:242	 7:77	 8:60	 9:.52	 10:.7	 11:.69	 12:.2	 13:635	 14:1.96153846154	 15:1	 16:1
2	 1:25.63	 2:28	 3:25.13	 4:26.06	 5:156	 6:243	 7:78	 8:60	 9:.71	 10:.69	 11:.25	 12:.17	 13:630	 14:1.81153846154	 15:1	 16:1
2	 1:25.69	 2:28.19	 3:25.13	 4:26.06	 5:156	 6:243	 7:79	 8:61	 9:.75	 10:.55	 11:.61	 12:.17	 13:635	 14:1.67692307692	 15:1	 16:0
2	 1:25.69	 2:28.13	 3:25.13	 4:26.06	 5:157	 6:244	 7:80	 8:61	 9:.21	 10:.27	 11:.13	 12:.14	 13:635	 14:1.55769230769	 15:1	 16:0
2	 1:25.69	 2:28.13	 3:25.13	 4:26.06	 5:156	 6:244	 7:80	 8:62	 9:.62	 10:.12	 11:.24	 12:.07	 13:635	 14:1.40769230769	 15:1	 16:0
2	 1:25.69	 2:28.19	 3:25.13	 4:26.06	 5:155	 6:243	 7:80	 8:59	 9:.83	 10:.17	 11:.06	 12:.12	 13:635	 14:1.22692307692	 15:1	 16:0
2	 1:25.69	 2:28.19	 3:25.13	 4:26.06	 5:155	 6:242	 7:78	 8:59	 9:.19	 10:.4	 11:.21	 12:.12	 13:640	 14:1.11153846154	 15:1	 16:0
2	 1:25.69	 2:28.13	 3:25.13	 4:26.06	 5:155	 6:242	 7:77	 8:60	 9:.18	 10:.06	 11:.07	 12:.07	 13:645	 14:1.11153846154	 15:0	 16:0
2	 1:25.69	 2:28	 3:25.19	 4:26.06	 5:156	 6:244	 7:80	 8:61	 9:.5	 10:.26	 11:.24	 12:.15	 13:650	 14:1.08076923077	 15:1	 16:0
2	 1:25.69	 2:28.13	 3:25.13	 4:26	 5:156	 6:244	 7:81	 8:63	 9:1.53	 10:.37	 11:.18	 12:.08	 13:645	 14:1.01923076923	 15:1	 16:0
2	 1:25.69	 2:28.13	 3:25.13	 4:26	 5:157	 6:244	 7:82	 8:63	 9:.8	 10:.37	 11:.14	 12:.18	 13:650	 14:1.02692307692	 15:0	 16:0
2	 1:25.69	 2:28.31	 3:25.13	 4:26	 5:156	 6:243	 7:81	 8:63	 9:.62	 10:.7	 11:.24	 12:.16	 13:640	 14:.915384615385	 15:0	 16:0
2	 1:25.69	 2:28.31	 3:25.19	 4:26	 5:157	 6:244	 7:81	 8:62	 9:.33	 10:.41	 11:.2	 12:.1	 13:640	 14:.834615384615	 15:1	 16:0
2	 1:25.69	 2:28.38	 3:25.13	 4:26.06	 5:157	 6:244	 7:80	 8:62	 9:2.36	 10:.63	 11:.46	 12:.37	 13:645	 14:.834615384615	 15:1	 16:0
2	 1:25.69	 2:28.5	 3:25.19	 4:26.06	 5:156	 6:244	 7:80	 8:61	 9:.25	 10:.23	 11:.24	 12:.06	 13:645	 14:.869230769231	 15:0	 16:0
2	 1:25.69	 2:28.5	 3:25.19	 4:26	 5:156	 6:244	 7:80	 8:61	 9:.64	 10:.17	 11:.12	 12:.08	 13:640	 14:.846153846154	 15:0	 16:0
2	 1:25.69	 2:28.5	 3:25.19	 4:26.06	 5:156	 6:243	 7:80	 8:60	 9:.08	 10:.05	 11:.06	 12:.06	 13:645	 14:.861538461538	 15:0	 16:0
2	 1:25.69	 2:28.44	 3:25.19	 4:26	 5:155	 6:242	 7:79	 8:60	 9:.08	 10:.07	 11:.05	 12:.06	 13:640	 14:.819230769231	 15:0	 16:0
2	 1:25.75	 2:28.38	 3:25.19	 4:26.06	 5:155	 6:242	 7:78	 8:60	 9:.13	 10:.1	 11:.06	 12:.07	 13:645	 14:.765384615385	 15:0	 16:0
2	 1:25.69	 2:28.25	 3:25.19	 4:26	 5:156	 6:242	 7:79	 8:62	 9:.09	 10:.11	 11:.09	 12:.06	 13:645	 14:.696153846154	 15:0	 16:0
2	 1:25.69	 2:28.44	 3:25.19	 4:26	 5:156	 6:244	 7:81	 8:62	 9:.5	 10:.13	 11:.11	 12:.07	 13:640	 14:.615384615385	 15:1	 16:0
2	 1:25.69	 2:28.38	 3:25.19	 4:26.06	 5:156	 6:243	 7:80	 8:61	 9:.8	 10:.21	 11:.16	 12:.14	 13:640	 14:.526923076923	 15:1	 16:0
2	 1:25.69	 2:28.38	 3:25.19	 4:26	 5:155	 6:242	 7:190	 8:60	 9:.57	 10:.15	 11:.77	 12:.19	 13:645	 14:.426923076923	 15:1	 16:0
2	 1:25.69	 2:28.44	 3:25.19	 4:26	 5:156	 6:244	 7:190	 8:64	 9:1.12	 10:.49	 11:.77	 12:.25	 13:645	 14:.411538461538	 15:1	 16:1
2	 1:25.75	 2:28.56	 3:25.19	 4:26.06	 5:158	 6:245	 7:205	 8:65	 9:.91	 10:.29	 11:2.83	 12:.29	 13:650	 14:.434615384615	 15:1	 16:1
2	 1:25.75	 2:28.56	 3:25.25	 4:26.06	 5:159	 6:246	 7:214	 8:66	 9:.55	 10:.23	 11:1.01	 12:.48	 13:645	 14:.4	 15:1	 16:1
2	 1:25.75	 2:28.63	 3:25.25	 4:26.06	 5:159	 6:246	 7:220	 8:63	 9:.58	 10:.5	 11:3.64	 12:.62	 13:655	 14:.4	 15:1	 16:1
2	 1:25.75	 2:28.56	 3:25.31	 4:26.06	 5:159	 6:244	 7:224	 8:65	 9:.83	 10:.36	 11:2.15	 12:.85	 13:655	 14:.430769230769	 15:1	 16:1
2	 1:25.75	 2:28.44	 3:25.31	 4:26.06	 5:159	 6:247	 7:224	 8:64	 9:2.62	 10:.82	 11:2.15	 12:.43	 13:660	 14:.492307692308	 15:1	 16:1
2	 1:25.75	 2:28.31	 3:25.31	 4:26	 5:158	 6:244	 7:222	 8:65	 9:.7	 10:.35	 11:.5	 12:.47	 13:660	 14:.534615384615	 15:1	 16:1
2	 1:25.75	 2:28.5	 3:25.31	 4:26.06	 5:158	 6:244	 7:217	 8:65	 9:.72	 10:.49	 11:.93	 12:.45	 13:655	 14:.511538461538	 15:1	 16:1
2	 1:25.81	 2:28.69	 3:25.31	 4:26.13	 5:159	 6:245	 7:217	 8:65	 9:2.88	 10:.57	 11:.93	 12:.2	 13:660	 14:.569230769231	 15:1	 16:1
2	 1:25.75	 2:28.69	 3:25.31	 4:26.06	 5:159	 6:245	 7:216	 8:65	 9:.62	 10:.74	 11:.19	 12:.13	 13:665	 14:.707692307692	 15:1	 16:0
2	 1:25.75	 2:28.63	 3:25.31	 4:26.06	 5:160	 6:244	 7:216	 8:65	 9:.36	 10:.4	 11:.19	 12:.22	 13:665	 14:.880769230769	 15:1	 16:1
2	 1:25.81	 2:28.81	 3:25.31	 4:26.06	 5:160	 6:244	 7:223	 8:67	 9:.79	 10:.46	 11:3.63	 12:.43	 13:670	 14:1.03846153846	 15:1	 16:1
2	 1:25.81	 2:28.75	 3:25.31	 4:26.06	 5:160	 6:244	 7:225	 8:68	 9:.51	 10:.92	 11:1.32	 12:.26	 13:680	 14:1.31923076923	 15:1	 16:1
2	 1:25.81	 2:28.88	 3:25.31	 4:26.06	 5:160	 6:244	 7:224	 8:67	 9:.95	 10:.84	 11:1.61	 12:.36	 13:675	 14:1.43076923077	 15:1	 16:1
2	 1:25.81	 2:28.81	 3:25.38	 4:26.06	 5:160	 6:244	 7:224	 8:67	 9:1.01	 10:.79	 11:.96	 12:.65	 13:675	 14:1.51538461538	 15:1	 16:1
2	 1:25.81	 2:28.81	 3:25.38	 4:26.13	 5:160	 6:243	 7:215	 8:66	 9:2.04	 10:.62	 11:3.64	 12:3.4	 13:675	 14:1.62307692308	 15:1	 16:1
2	 1:25.81	 2:28.94	 3:25.38	 4:26.13	 5:160	 6:243	 7:223	 8:65	 9:.95	 10:3.44	 11:3.65	 12:1.03	 13:675	 14:1.70769230769	 15:1	 16:1
2	 1:25.81	 2:28.94	 3:25.31	 4:26.13	 5:160	 6:243	 7:222	 8:66	 9:.96	 10:.91	 11:.25	 12:.28	 13:685	 14:1.81153846154	 15:1	 16:1
2	 1:25.81	 2:28.94	 3:25.38	 4:26.13	 5:159	 6:243	 7:222	 8:66	 9:.58	 10:.56	 11:3.65	 12:.27	 13:690	 14:1.97692307692	 15:1	 16:1
2	 1:25.81	 2:29	 3:25.38	 4:26.06	 5:159	 6:243	 7:224	 8:67	 9:3.47	 10:3.34	 11:1.72	 12:3.4	 13:690	 14:2.05769230769	 15:1	 16:1
2	 1:25.81	 2:28.94	 3:25.38	 4:26.06	 5:160	 6:244	 7:223	 8:67	 9:.45	 10:.65	 11:1.86	 12:.5	 13:695	 14:2.19615384615	 15:1	 16:1
2	 1:25.81	 2:28.94	 3:25.38	 4:26.06	 5:160	 6:244	 7:223	 8:67	 9:.83	 10:.54	 11:1.41	 12:.47	 13:695	 14:2.29615384615	 15:1	 16:1
2	 1:25.81	 2:29	 3:25.38	 4:26.06	 5:160	 6:243	 7:221	 8:66	 9:.57	 10:.63	 11:.58	 12:.23	 13:700	 14:2.35384615385	 15:1	 16:0
2	 1:25.81	 2:28.94	 3:25.38	 4:26.06	 5:159	 6:246	 7:221	 8:66	 9:1.62	 10:.53	 11:.88	 12:.33	 13:695	 14:2.31923076923	 15:1	 16:1
2	 1:25.81	 2:28.81	 3:25.38	 4:26.06	 5:160	 6:247	 7:221	 8:66	 9:.71	 10:.37	 11:.88	 12:.21	 13:695	 14:2.29230769231	 15:1	 16:1
2	 1:25.94	 2:28.19	 3:25.5	 4:26.19	 5:163	 6:249	 7:229	 8:70	 9:.68	 10:.52	 11:2.41	 12:.31	 13:810	 14:3.28846153846	 15:1	 16:1
2	 1:25.94	 2:28.13	 3:25.5	 4:26.19	 5:164	 6:249	 7:229	 8:70	 9:.89	 10:.83	 11:2.56	 12:.47	 13:810	 14:4.20769230769	 15:1	 16:1
2	 1:25.94	 2:28.13	 3:25.5	 4:26.19	 5:163	 6:249	 7:228	 8:70	 9:.63	 10:.29	 11:1.01	 12:.18	 13:810	 14:4.95384615385	 15:1	 16:1
2	 1:25.94	 2:28.06	 3:25.5	 4:26.13	 5:163	 6:249	 7:229	 8:70	 9:.53	 10:.31	 11:.25	 12:3.4	 13:815	 14:5.71923076923	 15:1	 16:1
2	 1:25.94	 2:28.13	 3:25.5	 4:26.19	 5:163	 6:248	 7:229	 8:70	 9:2.25	 10:3.4	 11:3.66	 12:.31	 13:815	 14:6.36153846154	 15:1	 16:1
2	 1:25.94	 2:28.25	 3:25.5	 4:26.19	 5:163	 6:247	 7:228	 8:70	 9:.41	 10:.26	 11:.8	 12:.28	 13:815	 14:6.93076923077	 15:1	 16:1
2	 1:25.94	 2:28.25	 3:25.5	 4:26.13	 5:162	 6:247	 7:228	 8:70	 9:.35	 10:.3	 11:.89	 12:1.35	 13:815	 14:7.38076923077	 15:1	 16:1
2	 1:25.94	 2:28.38	 3:25.56	 4:26.19	 5:162	 6:248	 7:228	 8:70	 9:1.56	 10:1.35	 11:3.66	 12:.31	 13:820	 14:7.70769230769	 15:0	 16:1
2	 1:25.94	 2:28.19	 3:25.5	 4:26.13	 5:162	 6:247	 7:228	 8:70	 9:.79	 10:.81	 11:1.36	 12:1.84	 13:835	 14:8.09615384615	 15:1	 16:0
2	 1:25.94	 2:28.19	 3:25.56	 4:26.13	 5:162	 6:247	 7:227	 8:70	 9:3.3	 10:2.98	 11:3.66	 12:2.43	 13:840	 14:8.44615384615	 15:1	 16:1
2	 1:25.94	 2:28.25	 3:25.56	 4:26.13	 5:162	 6:249	 7:227	 8:70	 9:1.31	 10:2.02	 11:3.66	 12:.6	 13:840	 14:8.66153846154	 15:1	 16:1
2	 1:25.94	 2:28.38	 3:25.56	 4:26.19	 5:161	 6:249	 7:228	 8:70	 9:.52	 10:.42	 11:1.03	 12:.33	 13:845	 14:8.83846153846	 15:1	 16:1
2	 1:25.94	 2:28.25	 3:25.56	 4:26.13	 5:162	 6:249	 7:228	 8:70	 9:.41	 10:.22	 11:.71	 12:.26	 13:845	 14:8.98076923077	 15:1	 16:1
2	 1:25.94	 2:28.19	 3:25.56	 4:26.13	 5:163	 6:249	 7:228	 8:69	 9:1.04	 10:.35	 11:.8	 12:.1	 13:845	 14:8.94615384615	 15:1	 16:1
2	 1:25.94	 2:28.13	 3:25.56	 4:26.19	 5:162	 6:246	 7:227	 8:70	 9:.33	 10:2.11	 11:1.05	 12:.43	 13:845	 14:8.78076923077	 15:1	 16:0
2	 1:25.94	 2:28.25	 3:25.63	 4:26.19	 5:162	 6:249	 7:226	 8:69	 9:.45	 10:2.22	 11:1.13	 12:.32	 13:840	 14:8.43846153846	 15:1	 16:1
2	 1:25.94	 2:28	 3:25.63	 4:26.19	 5:163	 6:250	 7:226	 8:70	 9:.39	 10:.54	 11:1.31	 12:.3	 13:840	 14:7.96923076923	 15:1	 16:1
2	 1:25.94	 2:28	 3:25.63	 4:26.19	 5:163	 6:252	 7:227	 8:70	 9:.08	 10:.28	 11:.14	 12:.07	 13:845	 14:7.51923076923	 15:0	 16:0
2	 1:26	 2:27.94	 3:25.63	 4:26.19	 5:164	 6:251	 7:228	 8:70	 9:.2	 10:.29	 11:.23	 12:.12	 13:850	 14:7.04230769231	 15:1	 16:1
2	 1:25.94	 2:28	 3:25.69	 4:26.25	 5:163	 6:252	 7:221	 8:70	 9:1.74	 10:.65	 11:2	 12:.43	 13:855	 14:6.48846153846	 15:1	 16:1
2	 1:26	 2:28	 3:25.69	 4:26.19	 5:164	 6:252	 7:225	 8:70	 9:.61	 10:.45	 11:3.65	 12:.87	 13:850	 14:5.81153846154	 15:1	 16:1
2	 1:25.94	 2:27.94	 3:25.69	 4:26.19	 5:163	 6:247	 7:269	 8:69	 9:.99	 10:.9	 11:3.01	 12:.81	 13:850	 14:5.01538461538	 15:1	 16:1
2	 1:26	 2:27.81	 3:25.69	 4:26.19	 5:163	 6:249	 7:267	 8:69	 9:.69	 10:1.08	 11:2.23	 12:.55	 13:845	 14:4.10384615385	 15:0	 16:1
2	 1:25.94	 2:27.81	 3:25.69	 4:26.19	 5:163	 6:248	 7:267	 8:68	 9:.55	 10:.82	 11:2.23	 12:.28	 13:845	 14:3.03076923077	 15:1	 16:1
2	 1:25.94	 2:27.75	 3:25.69	 4:26.19	 5:163	 6:251	 7:266	 8:70	 9:.5	 10:.69	 11:2.49	 12:.38	 13:850	 14:1.88846153846	 15:1	 16:1
2	 1:25.94	 2:27.81	 3:25.69	 4:26.19	 5:164	 6:251	 7:267	 8:69	 9:.78	 10:.62	 11:3.19	 12:.92	 13:855	 14:1.82307692308	 15:1	 16:1
2	 1:26	 2:27.75	 3:25.69	 4:26.19	 5:163	 6:252	 7:267	 8:70	 9:1.24	 10:.84	 11:3.65	 12:.28	 13:855	 14:1.72307692308	 15:1	 16:1
2	 1:25.94	 2:27.75	 3:25.69	 4:26.25	 5:164	 6:252	 7:270	 8:70	 9:.35	 10:2.33	 11:.88	 12:.29	 13:860	 14:1.63461538462	 15:1	 16:1
2	 1:26	 2:27.88	 3:25.75	 4:26.25	 5:164	 6:253	 7:261	 8:70	 9:3.46	 10:.21	 11:.83	 12:.25	 13:855	 14:1.51153846154	 15:0	 16:1
2	 1:26	 2:27.81	 3:25.75	 4:26.25	 5:164	 6:253	 7:272	 8:71	 9:.3	 10:.23	 11:.83	 12:.18	 13:860	 14:1.40384615385	 15:1	 16:1
2	 1:26	 2:27.81	 3:25.75	 4:26.19	 5:165	 6:254	 7:274	 8:72	 9:.76	 10:.14	 11:.39	 12:.14	 13:860	 14:1.26153846154	 15:1	 16:1
2	 1:26	 2:27.88	 3:25.75	 4:26.19	 5:164	 6:253	 7:272	 8:71	 9:1.24	 10:.17	 11:.61	 12:.23	 13:860	 14:1.08461538462	 15:1	 16:1
2	 1:26	 2:27.88	 3:25.75	 4:26.25	 5:165	 6:254	 7:272	 8:70	 9:2.42	 10:.34	 11:.7	 12:.17	 13:860	 14:.923076923077	 15:1	 16:1
2	 1:26	 2:27.88	 3:25.81	 4:26.19	 5:164	 6:253	 7:270	 8:70	 9:.15	 10:.14	 11:.07	 12:.07	 13:860	 14:.880769230769	 15:0	 16:1
2	 1:26	 2:27.94	 3:25.81	 4:26.19	 5:164	 6:252	 7:268	 8:70	 9:.18	 10:.45	 11:.06	 12:.06	 13:865	 14:.915384615385	 15:0	 16:0
2	 1:26	 2:27.81	 3:25.81	 4:26.19	 5:163	 6:252	 7:268	 8:70	 9:.17	 10:.06	 11:.06	 12:.06	 13:865	 14:.930769230769	 15:1	 16:0
2	 1:26	 2:27.81	 3:25.81	 4:26.19	 5:164	 6:252	 7:268	 8:70	 9:.07	 10:.1	 11:.19	 12:.06	 13:865	 14:.976923076923	 15:1	 16:0
2	 1:26	 2:27.75	 3:25.81	 4:26.19	 5:163	 6:252	 7:266	 8:69	 9:.06	 10:.06	 11:.14	 12:.09	 13:875	 14:1.1	 15:0	 16:0
2	 1:26	 2:27.69	 3:25.81	 4:26.19	 5:163	 6:252	 7:267	 8:70	 9:.08	 10:.13	 11:.13	 12:.07	 13:880	 14:1.24615384615	 15:0	 16:0
2	 1:26	 2:27.75	 3:25.81	 4:26.25	 5:164	 6:251	 7:267	 8:70	 9:.07	 10:.05	 11:.07	 12:.09	 13:875	 14:1.31923076923	 15:0	 16:1
2	 1:26	 2:27.75	 3:25.81	 4:26.25	 5:162	 6:247	 7:254	 8:69	 9:.56	 10:2.61	 11:2.24	 12:.75	 13:880	 14:1.36538461538	 15:1	 16:1
2	 1:26	 2:27.63	 3:25.88	 4:26.25	 5:163	 6:253	 7:268	 8:70	 9:.96	 10:.75	 11:2.69	 12:.43	 13:885	 14:1.42692307692	 15:1	 16:1
2	 1:26	 2:27.63	 3:25.88	 4:26.19	 5:164	 6:253	 7:269	 8:70	 9:1.52	 10:.47	 11:1.41	 12:.29	 13:885	 14:1.50384615385	 15:1	 16:1
2	 1:26	 2:27.63	 3:25.88	 4:26.25	 5:165	 6:254	 7:270	 8:71	 9:.48	 10:.4	 11:1.2	 12:.33	 13:875	 14:1.50769230769	 15:1	 16:1
2	 1:26.06	 2:27.56	 3:25.88	 4:26.19	 5:165	 6:254	 7:272	 8:73	 9:.71	 10:.37	 11:1.21	 12:.44	 13:870	 14:1.49615384615	 15:0	 16:1
2	 1:26.06	 2:27.56	 3:25.88	 4:26.19	 5:165	 6:254	 7:274	 8:73	 9:.51	 10:.5	 11:1.32	 12:.42	 13:875	 14:1.46923076923	 15:1	 16:1
2	 1:26	 2:27.5	 3:25.88	 4:26.31	 5:165	 6:254	 7:280	 8:72	 9:.92	 10:.43	 11:.42	 12:.29	 13:870	 14:1.37692307692	 15:1	 16:1
2	 1:26	 2:27.5	 3:25.88	 4:26.31	 5:165	 6:254	 7:275	 8:70	 9:.29	 10:.44	 11:.92	 12:.74	 13:870	 14:1.21923076923	 15:0	 16:1
2	 1:26	 2:27.38	 3:25.94	 4:26.25	 5:165	 6:254	 7:275	 8:70	 9:1.22	 10:3.44	 11:3.11	 12:.14	 13:870	 14:1.04230769231	 15:1	 16:1
2	 1:26.06	 2:27.44	 3:25.88	 4:26.31	 5:165	 6:254	 7:276	 8:71	 9:.78	 10:.11	 11:1.93	 12:.54	 13:865	 14:.85	 15:1	 16:0
2	 1:26.06	 2:27.5	 3:25.88	 4:26.25	 5:165	 6:254	 7:276	 8:71	 9:.81	 10:.59	 11:3.65	 12:.58	 13:870	 14:.742307692308	 15:1	 16:1
2	 1:26.06	 2:27.44	 3:25.88	 4:26.31	 5:165	 6:254	 7:275	 8:72	 9:.63	 10:.51	 11:1.59	 12:.48	 13:870	 14:.623076923077	 15:0	 16:1
2	 1:26	 2:27.38	 3:25.88	 4:26.31	 5:165	 6:254	 7:278	 8:73	 9:.71	 10:.39	 11:1.05	 12:.26	 13:865	 14:.496153846154	 15:0	 16:1
2	 1:26.06	 2:27.38	 3:25.94	 4:26.25	 5:165	 6:255	 7:278	 8:72	 9:.61	 10:.3	 11:3	 12:.45	 13:860	 14:.269230769231	 15:1	 16:1
2	 1:26.06	 2:27.38	 3:25.94	 4:26.31	 5:165	 6:254	 7:278	 8:72	 9:.66	 10:.68	 11:2.9	 12:.5	 13:840	 14:-.0961538461538	 15:1	 16:1
2	 1:26.06	 2:27.31	 3:25.94	 4:26.25	 5:165	 6:254	 7:250	 8:71	 9:.55	 10:.4	 11:.27	 12:.22	 13:845	 14:-.4	 15:1	 16:1
2	 1:26.06	 2:27.31	 3:25.94	 4:26.31	 5:165	 6:254	 7:275	 8:71	 9:.45	 10:.38	 11:3.65	 12:.52	 13:850	 14:-.646153846154	 15:0	 16:1
2	 1:26.06	 2:27.25	 3:25.94	 4:26.25	 5:165	 6:254	 7:276	 8:73	 9:.56	 10:.63	 11:2.27	 12:.58	 13:860	 14:-.792307692308	 15:0	 16:1
2	 1:26.06	 2:27.31	 3:25.88	 4:26.31	 5:164	 6:247	 7:279	 8:72	 9:.79	 10:.79	 11:2.37	 12:.79	 13:865	 14:-.892307692308	 15:1	 16:1
2	 1:26.06	 2:27.19	 3:25.94	 4:26.31	 5:165	 6:256	 7:278	 8:72	 9:1.48	 10:.88	 11:2.68	 12:.83	 13:870	 14:-.9	 15:1	 16:1
2	 1:26.06	 2:27.19	 3:25.88	 4:26.31	 5:165	 6:254	 7:278	 8:72	 9:1.09	 10:1.45	 11:2.84	 12:.47	 13:870	 14:-.911538461538	 15:1	 16:1
2	 1:26.06	 2:27.25	 3:25.94	 4:26.25	 5:165	 6:254	 7:276	 8:72	 9:.39	 10:1.43	 11:1.63	 12:.55	 13:885	 14:-.788461538462	 15:1	 16:1
2	 1:26.06	 2:27.25	 3:25.94	 4:26.25	 5:165	 6:257	 7:279	 8:72	 9:3.63	 10:1.66	 11:3.65	 12:.54	 13:890	 14:-.534615384615	 15:1	 16:1
2	 1:26.06	 2:27.31	 3:25.94	 4:26.31	 5:164	 6:258	 7:279	 8:72	 9:.99	 10:.22	 11:.3	 12:.18	 13:895	 14:-.196153846154	 15:1	 16:1
2	 1:26.06	 2:27.38	 3:25.94	 4:26.31	 5:165	 6:256	 7:279	 8:72	 9:1.08	 10:.43	 11:.7	 12:.1	 13:895	 14:.0807692307692	 15:1	 16:1
2	 1:26.06	 2:27.38	 3:25.94	 4:26.31	 5:165	 6:255	 7:279	 8:72	 9:.12	 10:.39	 11:.47	 12:.11	 13:890	 14:.346153846154	 15:0	 16:1
