2	 1:21	 2:1	 3:1
2	 1:60	 2:1	 3:1
2	 1:52	 2:1	 3:1
2	 1:65	 2:1	 3:1
2	 1:75	 2:1	 3:1
2	 1:19	 2:0	 3:1
2	 1:38	 2:1	 3:1
2	 1:6	 2:0	 3:1
2	 1:83	 2:0	 3:1
2	 1:32	 2:1	 3:1
2	 1:67	 2:0	 3:1
2	 1:56	 2:0	 3:1
2	 1:80	 2:0	 3:1
2	 1:67	 2:0	 3:1
2	 1:68	 2:0	 3:2
2	 1:68	 2:0	 3:3
2	 1:44	 2:0	 3:1
2	 1:44	 2:0	 3:2
2	 1:72	 2:0	 3:1
2	 1:61	 2:0	 3:1
2	 1:61	 2:0	 3:2
2	 1:62	 2:0	 3:3
2	 1:62	 2:0	 3:4
2	 1:59	 2:0	 3:1
2	 1:67	 2:1	 3:1
2	 1:55	 2:0	 3:1
2	 1:55	 2:0	 3:2
2	 1:55	 2:0	 3:3
2	 1:56	 2:0	 3:4
2	 1:56	 2:0	 3:5
2	 1:6	 2:0	 3:1
2	 1:53	 2:1	 3:1
1	 1:53	 2:1	 3:2
2	 1:76	 2:1	 3:1
2	 1:70	 2:0	 3:1
2	 1:11	 2:1	 3:1
2	 1:67	 2:0	 3:1
2	 1:68	 2:0	 3:2
2	 1:20	 2:0	 3:1
2	 1:21	 2:0	 3:2
2	 1:74	 2:0	 3:1
2	 1:7	 2:1	 3:1
2	 1:7	 2:0	 3:1
2	 1:79	 2:1	 3:1
2	 1:70	 2:0	 3:1
2	 1:86	 2:1	 3:1
2	 1:76	 2:0	 3:1
2	 1:86	 2:1	 3:1
2	 1:86	 2:1	 3:2
2	 1:87	 2:1	 3:3
2	 1:87	 2:1	 3:4
2	 1:48	 2:0	 3:1
2	 1:81	 2:0	 3:1
2	 1:39	 2:1	 3:1
2	 1:21	 2:1	 3:1
2	 1:27	 2:0	 3:1
2	 1:35	 2:1	 3:1
2	 1:38	 2:1	 3:1
2	 1:27	 2:0	 3:1
2	 1:67	 2:1	 3:1
2	 1:28	 2:1	 3:1
2	 1:63	 2:0	 3:1
2	 1:63	 2:0	 3:2
2	 1:63	 2:0	 3:4
2	 1:40	 2:0	 3:1
2	 1:64	 2:0	 3:1
2	 1:82	 2:1	 3:1
2	 1:72	 2:0	 3:1
2	 1:72	 2:0	 3:2
2	 1:72	 2:0	 3:3
2	 1:68	 2:1	 3:1
2	 1:68	 2:1	 3:2
2	 1:75	 2:0	 3:1
2	 1:75	 2:0	 3:2
2	 1:75	 2:0	 3:3
2	 1:75	 2:0	 3:4
2	 1:75	 2:0	 3:5
2	 1:44	 2:0	 3:1
1	 1:79	 2:0	 3:1
2	 1:44	 2:1	 3:1
2	 1:44	 2:1	 3:2
2	 1:65	 2:0	 3:1
2	 1:86	 2:0	 3:1
2	 1:29	 2:1	 3:1
2	 1:68	 2:0	 3:1
2	 1:74	 2:0	 3:1
2	 1:74	 2:0	 3:2
2	 1:88	 2:0	 3:1
2	 1:73	 2:1	 3:1
2	 1:73	 2:1	 3:2
2	 1:74	 2:1	 3:3
1	 1:75	 2:0	 3:1
2	 1:73	 2:0	 3:1
2	 1:76	 2:0	 3:1
2	 1:87	 2:1	 3:1
2	 1:88	 2:1	 3:2
1	 1:88	 2:1	 3:3
2	 1:66	 2:1	 3:1
2	 1:66	 2:1	 3:2
2	 1:67	 2:1	 3:3
2	 1:67	 2:1	 3:4
2	 1:43	 2:1	 3:1
1	 1:86	 2:0	 3:1
1	 1:85	 2:0	 3:1
2	 1:75	 2:1	 3:1
2	 1:67	 2:0	 3:1
2	 1:67	 2:0	 3:2
1	 1:90	 2:0	 3:1
2	 1:56	 2:1	 3:1
2	 1:56	 2:1	 3:2
2	 1:56	 2:1	 3:3
2	 1:56	 2:1	 3:4
2	 1:53	 2:1	 3:1
2	 1:53	 2:1	 3:2
2	 1:95	 2:1	 3:1
2	 1:29	 2:1	 3:1
2	 1:29	 2:1	 3:3
2	 1:29	 2:1	 3:4
2	 1:73	 2:0	 3:1
2	 1:73	 2:0	 3:2
2	 1:73	 2:0	 3:3
2	 1:73	 2:0	 3:4
2	 1:47	 2:0	 3:1
2	 1:29	 2:0	 3:1
2	 1:15	 2:0	 3:1
2	 1:13	 2:0	 3:1
1	 1:72	 2:0	 3:1
2	 1:81	 2:1	 3:1
1	 1:82	 2:1	 3:2
2	 1:66	 2:0	 3:1
2	 1:67	 2:0	 3:2
2	 1:67	 2:0	 3:1
2	 1:65	 2:0	 3:1
1	 1:66	 2:0	 3:2
2	 1:48	 2:0	 3:1
2	 1:51	 2:1	 3:1
2	 1:61	 2:1	 3:1
2	 1:75	 2:0	 3:1
2	 1:82	 2:1	 3:1
2	 1:25	 2:1	 3:1
2	 1:64	 2:0	 3:1
2	 1:64	 2:0	 3:2
2	 1:45	 2:1	 3:1
1	 1:78	 2:1	 3:1
2	 1:74	 2:1	 3:1
2	 1:27	 2:1	 3:1
2	 1:56	 2:1	 3:1
2	 1:70	 2:0	 3:1
2	 1:59	 2:1	 3:1
2	 1:59	 2:1	 3:3
2	 1:82	 2:0	 3:1
2	 1:82	 2:0	 3:2
2	 1:82	 2:0	 3:3
2	 1:36	 2:1	 3:1
2	 1:5	 2:0	 3:1
1	 1:64	 2:0	 3:1
2	 1:39	 2:1	 3:1
2	 1:87	 2:1	 3:1
2	 1:87	 2:1	 3:2
2	 1:56	 2:0	 3:1
2	 1:62	 2:0	 3:1
2	 1:63	 2:0	 3:2
2	 1:35	 2:0	 3:1
2	 1:58	 2:0	 3:1
2	 1:58	 2:0	 3:2
2	 1:58	 2:0	 3:3
2	 1:84	 2:0	 3:1
2	 1:85	 2:0	 3:1
2	 1:85	 2:0	 3:2
2	 1:77	 2:1	 3:1
2	 1:57	 2:0	 3:1
2	 1:44	 2:1	 3:1
2	 1:85	 2:0	 3:1
2	 1:85	 2:0	 3:2
2	 1:85	 2:0	 3:3
2	 1:86	 2:0	 3:4
2	 1:86	 2:0	 3:5
2	 1:86	 2:1	 3:1
2	 1:86	 2:1	 3:2
2	 1:15	 2:0	 3:1
2	 1:85	 2:0	 3:1
2	 1:86	 2:0	 3:1
2	 1:86	 2:0	 3:2
2	 1:40	 2:1	 3:1
2	 1:40	 2:1	 3:2
1	 1:88	 2:0	 3:1
2	 1:71	 2:1	 3:1
2	 1:61	 2:0	 3:1
2	 1:68	 2:0	 3:1
2	 1:28	 2:0	 3:1
2	 1:72	 2:1	 3:1
2	 1:80	 2:1	 3:2
2	 1:80	 2:1	 3:3
2	 1:66	 2:0	 3:1
2	 1:66	 2:0	 3:2
2	 1:66	 2:0	 3:3
2	 1:49	 2:0	 3:1
2	 1:49	 2:0	 3:2
2	 1:83	 2:0	 3:1
2	 1:80	 2:1	 3:1
2	 1:18	 2:0	 3:1
2	 1:18	 2:0	 3:2
2	 1:19	 2:0	 3:3
2	 1:19	 2:0	 3:4
2	 1:75	 2:0	 3:1
2	 1:87	 2:0	 3:1
2	 1:6	 2:0	 3:1
2	 1:6	 2:0	 3:2
2	 1:84	 2:1	 3:1
2	 1:84	 2:1	 3:2
2	 1:47	 2:0	 3:1
2	 1:76	 2:0	 3:1
2	 1:76	 2:0	 3:2
1	 1:77	 2:0	 3:3
2	 1:60	 2:0	 3:1
2	 1:45	 2:0	 3:1
2	 1:46	 2:0	 3:2
2	 1:46	 2:0	 3:3
2	 1:46	 2:0	 3:4
2	 1:47	 2:0	 3:1
2	 1:91	 2:1	 3:1
2	 1:70	 2:0	 3:1
1	 1:86	 2:0	 3:1
2	 1:39	 2:1	 3:1
2	 1:81	 2:1	 3:1
1	 1:82	 2:1	 3:2
2	 1:72	 2:0	 3:1
2	 1:93	 2:0	 3:2
2	 1:75	 2:0	 3:1
2	 1:75	 2:0	 3:2
2	 1:72	 2:0	 3:1
2	 1:87	 2:0	 3:1
2	 1:56	 2:0	 3:1
2	 1:67	 2:0	 3:1
2	 1:67	 2:0	 3:2
2	 1:39	 2:0	 3:1
2	 1:13	 2:0	 3:1
2	 1:13	 2:0	 3:2
2	 1:77	 2:1	 3:1
2	 1:77	 2:1	 3:1
2	 1:63	 2:0	 3:1
2	 1:89	 2:0	 3:1
2	 1:61	 2:1	 3:1
2	 1:80	 2:0	 3:1
2	 1:68	 2:1	 3:1
2	 1:82	 2:0	 3:1
1	 1:83	 2:0	 3:2
1	 1:79	 2:1	 3:1
2	 1:61	 2:0	 3:1
2	 1:60	 2:0	 3:1
2	 1:10	 2:1	 3:1
2	 1:10	 2:1	 3:2
2	 1:10	 2:1	 3:3
2	 1:11	 2:1	 3:4
2	 1:11	 2:1	 3:5
2	 1:51	 2:1	 3:1
2	 1:86	 2:1	 3:1
2	 1:66	 2:1	 3:1
2	 1:80	 2:1	 3:1
2	 1:61	 2:0	 3:1
2	 1:62	 2:0	 3:2
2	 1:62	 2:0	 3:3
2	 1:11	 2:0	 3:1
2	 1:62	 2:0	 3:1
2	 1:38	 2:1	 3:1
2	 1:38	 2:1	 3:2
1	 1:38	 2:1	 3:3
2	 1:79	 2:0	 3:1
2	 1:40	 2:1	 3:1
2	 1:69	 2:0	 3:1
2	 1:74	 2:0	 3:1
2	 1:74	 2:0	 3:2
2	 1:65	 2:0	 3:1
2	 1:34	 2:1	 3:1
2	 1:60	 2:1	 3:1
2	 1:60	 2:1	 3:2
2	 1:60	 2:1	 3:3
2	 1:90	 2:1	 3:1
2	 1:55	 2:0	 3:1
2	 1:55	 2:0	 3:2
2	 1:55	 2:0	 3:3
2	 1:82	 2:1	 3:1
2	 1:83	 2:1	 3:2
2	 1:68	 2:1	 3:1
2	 1:54	 2:0	 3:2
2	 1:85	 2:0	 3:1
2	 1:31	 2:1	 3:1
2	 1:58	 2:0	 3:1
2	 1:51	 2:1	 3:1
2	 1:78	 2:0	 3:1
2	 1:45	 2:1	 3:1
2	 1:73	 2:1	 3:1
2	 1:88	 2:1	 3:1
2	 1:91	 2:0	 3:1
2	 1:85	 2:1	 3:1
1	 1:83	 2:0	 3:1
2	 1:81	 2:0	 3:1
2	 1:11	 2:1	 3:1
2	 1:11	 2:1	 3:2
2	 1:11	 2:1	 3:3
2	 1:80	 2:0	 3:1
2	 1:76	 2:0	 3:1
2	 1:77	 2:0	 3:2
2	 1:5	 2:0	 3:1
2	 1:6	 2:0	 3:2
2	 1:79	 2:1	 3:1
2	 1:50	 2:1	 3:1
2	 1:50	 2:1	 3:2
2	 1:50	 2:1	 3:3
2	 1:51	 2:1	 3:4
2	 1:62	 2:0	 3:1
2	 1:62	 2:0	 3:2
2	 1:62	 2:0	 3:3
2	 1:62	 2:0	 3:4
2	 1:7	 2:0	 3:1
2	 1:68	 2:0	 3:1
2	 1:68	 2:0	 3:2
2	 1:68	 2:0	 3:3
2	 1:67	 2:0	 3:1
2	 1:87	 2:1	 3:1
2	 1:64	 2:0	 3:1
2	 1:81	 2:0	 3:1
2	 1:82	 2:0	 3:2
2	 1:82	 2:0	 3:3
2	 1:82	 2:0	 3:4
2	 1:52	 2:1	 3:1
2	 1:81	 2:0	 3:1
2	 1:62	 2:0	 3:1
2	 1:82	 2:1	 3:1
2	 1:66	 2:0	 3:1
2	 1:66	 2:0	 3:2
2	 1:71	 2:1	 3:1
2	 1:58	 2:1	 3:1
2	 1:58	 2:1	 3:2
2	 1:92	 2:0	 3:1
2	 1:28	 2:1	 3:1
2	 1:81	 2:1	 3:1
2	 1:28	 2:1	 3:1
2	 1:66	 2:1	 3:1
2	 1:56	 2:0	 3:1
2	 1:19	 2:0	 3:1
2	 1:19	 2:0	 3:2
2	 1:6	 2:1	 3:1
2	 1:7	 2:1	 3:2
2	 1:61	 2:0	 3:1
2	 1:81	 2:0	 3:1
2	 1:74	 2:0	 3:1
2	 1:75	 2:0	 3:2
2	 1:56	 2:0	 3:1
2	 1:82	 2:0	 3:1
2	 1:82	 2:0	 3:1
2	 1:56	 2:1	 3:1
2	 1:57	 2:1	 3:2
1	 1:53	 2:0	 3:1
2	 1:68	 2:0	 3:1
2	 1:50	 2:0	 3:1
2	 1:58	 2:0	 3:1
2	 1:30	 2:1	 3:1
2	 1:5	 2:0	 3:1
2	 1:81	 2:0	 3:1
2	 1:20	 2:1	 3:1
2	 1:52	 2:0	 3:1
1	 1:94	 2:0	 3:1
2	 1:59	 2:0	 3:1
2	 1:59	 2:0	 3:2
2	 1:82	 2:1	 3:1
2	 1:70	 2:0	 3:1
2	 1:71	 2:0	 3:2
2	 1:39	 2:0	 3:1
2	 1:68	 2:1	 3:1
2	 1:81	 2:0	 3:2
2	 1:43	 2:1	 3:1
2	 1:55	 2:0	 3:1
2	 1:68	 2:1	 3:1
2	 1:57	 2:0	 3:1
2	 1:57	 2:0	 3:2
2	 1:79	 2:1	 3:1
2	 1:7	 2:0	 3:1
2	 1:59	 2:1	 3:1
2	 1:68	 2:0	 3:1
1	 1:68	 2:0	 3:2
2	 1:11	 2:0	 3:1
2	 1:64	 2:1	 3:1
2	 1:89	 2:0	 3:1
2	 1:79	 2:1	 3:1
2	 1:58	 2:1	 3:1
2	 1:80	 2:0	 3:1
2	 1:69	 2:1	 3:1
2	 1:69	 2:1	 3:2
2	 1:88	 2:0	 3:1
2	 1:48	 2:0	 3:1
2	 1:50	 2:1	 3:1
2	 1:63	 2:0	 3:1
2	 1:63	 2:0	 3:2
1	 1:64	 2:0	 3:5
2	 1:26	 2:0	 3:1
2	 1:26	 2:0	 3:2
2	 1:27	 2:0	 3:3
2	 1:71	 2:0	 3:1
1	 1:85	 2:0	 3:1
2	 1:72	 2:0	 3:1
2	 1:83	 2:1	 3:1
2	 1:36	 2:0	 3:1
2	 1:63	 2:0	 3:1
2	 1:7	 2:0	 3:2
2	 1:54	 2:0	 3:1
2	 1:65	 2:0	 3:1
2	 1:81	 2:0	 3:1
2	 1:81	 2:0	 3:2
2	 1:38	 2:0	 3:1
2	 1:43	 2:0	 3:1
2	 1:66	 2:0	 3:1
2	 1:65	 2:0	 3:1
2	 1:85	 2:1	 3:1
2	 1:85	 2:1	 3:2
2	 1:55	 2:0	 3:1
2	 1:59	 2:0	 3:1
2	 1:75	 2:0	 3:1
2	 1:27	 2:1	 3:1
2	 1:61	 2:1	 3:1
2	 1:62	 2:0	 3:1
2	 1:78	 2:0	 3:1
2	 1:64	 2:0	 3:1
1	 1:76	 2:0	 3:1
2	 1:80	 2:0	 3:1
2	 1:70	 2:0	 3:1
2	 1:70	 2:0	 3:2
2	 1:71	 2:0	 3:3
2	 1:71	 2:0	 3:4
2	 1:94	 2:1	 3:1
2	 1:79	 2:0	 3:1
2	 1:45	 2:0	 3:1
2	 1:45	 2:0	 3:2
2	 1:79	 2:0	 3:1
2	 1:91	 2:0	 3:1
2	 1:91	 2:0	 3:2
2	 1:74	 2:0	 3:1
2	 1:74	 2:0	 3:2
2	 1:53	 2:1	 3:1
2	 1:54	 2:1	 3:2
1	 1:54	 2:1	 3:3
2	 1:81	 2:1	 3:1
2	 1:80	 2:0	 3:1
2	 1:12	 2:1	 3:1
1	 1:79	 2:1	 3:1
2	 1:57	 2:0	 3:1
2	 1:23	 2:1	 3:1
2	 1:85	 2:1	 3:1
2	 1:85	 2:1	 3:2
2	 1:85	 2:1	 3:3
2	 1:96	 2:1	 3:1
2	 1:26	 2:1	 3:1
2	 1:50	 2:1	 3:1
2	 1:59	 2:1	 3:1
2	 1:58	 2:0	 3:1
2	 1:57	 2:1	 3:1
2	 1:88	 2:0	 3:1
2	 1:82	 2:1	 3:2
2	 1:67	 2:0	 3:1
2	 1:86	 2:0	 3:1
2	 1:64	 2:1	 3:1
2	 1:84	 2:1	 3:1
2	 1:85	 2:1	 3:2
2	 1:85	 2:1	 3:3
2	 1:30	 2:0	 3:1
2	 1:60	 2:0	 3:1
2	 1:78	 2:0	 3:1
2	 1:89	 2:1	 3:1
2	 1:38	 2:1	 3:1
2	 1:62	 2:0	 3:1
2	 1:50	 2:0	 3:2
2	 1:51	 2:0	 3:3
2	 1:51	 2:0	 3:4
2	 1:51	 2:0	 3:5
2	 1:54	 2:1	 3:1
2	 1:55	 2:1	 3:2
2	 1:55	 2:1	 3:3
2	 1:56	 2:0	 3:1
2	 1:56	 2:0	 3:2
2	 1:56	 2:0	 3:3
2	 1:88	 2:1	 3:1
2	 1:21	 2:1	 3:2
2	 1:42	 2:1	 3:1
2	 1:42	 2:1	 3:2
1	 1:85	 2:0	 3:1
2	 1:75	 2:1	 3:1
2	 1:65	 2:0	 3:1
2	 1:65	 2:0	 3:2
2	 1:90	 2:0	 3:1
2	 1:90	 2:0	 3:2
2	 1:63	 2:1	 3:1
2	 1:63	 2:1	 3:2
2	 1:80	 2:0	 3:1
2	 1:5	 2:1	 3:1
2	 1:6	 2:1	 3:3
2	 1:61	 2:0	 3:1
2	 1:62	 2:0	 3:2
2	 1:58	 2:1	 3:1
2	 1:36	 2:1	 3:1
2	 1:73	 2:0	 3:1
2	 1:82	 2:0	 3:1
2	 1:78	 2:0	 3:1
2	 1:58	 2:0	 3:1
2	 1:81	 2:1	 3:1
2	 1:39	 2:0	 3:1
2	 1:39	 2:0	 3:2
2	 1:39	 2:0	 3:3
2	 1:40	 2:0	 3:4
2	 1:85	 2:1	 3:1
1	 1:72	 2:0	 3:1
2	 1:8	 2:0	 3:1
2	 1:78	 2:0	 3:1
2	 1:48	 2:0	 3:1
2	 1:40	 2:1	 3:1
2	 1:40	 2:1	 3:2
2	 1:40	 2:1	 3:3
2	 1:55	 2:0	 3:1
2	 1:38	 2:1	 3:1
2	 1:12	 2:0	 3:1
2	 1:13	 2:0	 3:3
2	 1:54	 2:1	 3:1
2	 1:42	 2:0	 3:1
2	 1:72	 2:1	 3:1
2	 1:83	 2:1	 3:1
2	 1:51	 2:0	 3:1
2	 1:78	 2:0	 3:1
2	 1:58	 2:1	 3:1
2	 1:50	 2:1	 3:1
2	 1:55	 2:1	 3:1
1	 1:55	 2:1	 3:2
2	 1:19	 2:1	 3:1
2	 1:19	 2:1	 3:2
2	 1:62	 2:0	 3:1
2	 1:75	 2:1	 3:1
2	 1:64	 2:1	 3:1
2	 1:59	 2:1	 3:1
2	 1:36	 2:1	 3:1
1	 1:84	 2:1	 3:1
2	 1:74	 2:1	 3:1
2	 1:49	 2:0	 3:1
2	 1:57	 2:0	 3:1
2	 1:82	 2:0	 3:1
2	 1:77	 2:0	 3:1
2	 1:68	 2:1	 3:1
2	 1:65	 2:0	 3:1
2	 1:87	 2:1	 3:1
2	 1:65	 2:0	 3:1
2	 1:76	 2:1	 3:1
2	 1:76	 2:1	 3:2
2	 1:79	 2:0	 3:1
2	 1:37	 2:1	 3:1
2	 1:37	 2:1	 3:2
2	 1:67	 2:0	 3:1
2	 1:49	 2:1	 3:1
1	 1:78	 2:0	 3:1
1	 1:87	 2:1	 3:1
2	 1:57	 2:0	 3:1
2	 1:26	 2:1	 3:1
2	 1:54	 2:1	 3:1
2	 1:64	 2:1	 3:1
2	 1:78	 2:1	 3:1
2	 1:74	 2:0	 3:1
2	 1:70	 2:1	 3:1
2	 1:70	 2:0	 3:1
2	 1:78	 2:1	 3:1
2	 1:78	 2:1	 3:2
2	 1:89	 2:1	 3:1
2	 1:57	 2:1	 3:1
2	 1:86	 2:1	 3:1
2	 1:88	 2:1	 3:1
1	 1:64	 2:0	 3:1
2	 1:85	 2:1	 3:1
2	 1:44	 2:1	 3:1
2	 1:69	 2:1	 3:1
2	 1:87	 2:1	 3:1
2	 1:58	 2:1	 3:1
2	 1:58	 2:1	 3:2
2	 1:58	 2:1	 3:3
2	 1:67	 2:1	 3:1
2	 1:62	 2:0	 3:1
2	 1:87	 2:1	 3:1
2	 1:82	 2:0	 3:1
2	 1:89	 2:0	 3:1
2	 1:76	 2:0	 3:1
2	 1:28	 2:0	 3:1
2	 1:49	 2:1	 3:1
2	 1:92	 2:0	 3:1
1	 1:92	 2:0	 3:2
2	 1:56	 2:1	 3:1
2	 1:72	 2:0	 3:1
2	 1:79	 2:0	 3:1
2	 1:62	 2:0	 3:1
2	 1:77	 2:0	 3:1
2	 1:58	 2:1	 3:1
2	 1:58	 2:1	 3:2
2	 1:58	 2:1	 3:3
2	 1:58	 2:1	 3:4
2	 1:61	 2:0	 3:1
2	 1:61	 2:0	 3:2
2	 1:61	 2:0	 3:3
2	 1:62	 2:0	 3:4
2	 1:62	 2:0	 3:5
2	 1:22	 2:1	 3:2
2	 1:64	 2:1	 3:1
2	 1:23	 2:0	 3:1
1	 1:91	 2:1	 3:1
2	 1:60	 2:1	 3:1
2	 1:29	 2:1	 3:1
2	 1:56	 2:1	 3:4
2	 1:58	 2:0	 3:1
2	 1:59	 2:0	 3:2
2	 1:32	 2:1	 3:1
2	 1:81	 2:0	 3:1
1	 1:81	 2:0	 3:1
2	 1:74	 2:0	 3:1
2	 1:62	 2:0	 3:1
2	 1:69	 2:1	 3:1
2	 1:28	 2:1	 3:1
2	 1:71	 2:0	 3:1
2	 1:50	 2:1	 3:1
2	 1:65	 2:1	 3:1
1	 1:65	 2:1	 3:2
2	 1:75	 2:0	 3:1
2	 1:65	 2:0	 3:1
2	 1:56	 2:0	 3:1
2	 1:56	 2:0	 3:2
2	 1:77	 2:0	 3:1
2	 1:60	 2:0	 3:1
2	 1:60	 2:0	 3:2
2	 1:61	 2:0	 3:3
2	 1:29	 2:0	 3:1
2	 1:15	 2:0	 3:1
2	 1:15	 2:0	 3:2
2	 1:15	 2:0	 3:3
2	 1:24	 2:1	 3:1
2	 1:47	 2:0	 3:1
2	 1:75	 2:1	 3:1
2	 1:68	 2:0	 3:1
1	 1:74	 2:0	 3:1
2	 1:18	 2:1	 3:1
2	 1:64	 2:1	 3:1
1	 1:69	 2:1	 3:1
2	 1:91	 2:1	 3:1
2	 1:80	 2:0	 3:1
2	 1:20	 2:0	 3:1
2	 1:64	 2:1	 3:1
2	 1:75	 2:1	 3:1
2	 1:97	 2:0	 3:1
2	 1:62	 2:0	 3:1
2	 1:29	 2:1	 3:1
1	 1:63	 2:1	 3:1
2	 1:47	 2:0	 3:1
2	 1:27	 2:1	 3:1
2	 1:27	 2:1	 3:2
2	 1:28	 2:1	 3:3
2	 1:24	 2:1	 3:1
2	 1:79	 2:1	 3:1
2	 1:75	 2:0	 3:1
2	 1:72	 2:0	 3:1
2	 1:63	 2:1	 3:1
2	 1:63	 2:1	 3:2
2	 1:64	 2:1	 3:3
2	 1:64	 2:1	 3:4
2	 1:64	 2:1	 3:5
2	 1:34	 2:1	 3:1
2	 1:83	 2:0	 3:1
2	 1:36	 2:1	 3:1
2	 1:77	 2:0	 3:1
2	 1:5	 2:0	 3:1
1	 1:5	 2:0	 3:2
2	 1:83	 2:1	 3:1
2	 1:64	 2:0	 3:1
2	 1:67	 2:0	 3:2
2	 1:68	 2:0	 3:3
1	 1:57	 2:0	 3:1
2	 1:56	 2:1	 3:1
2	 1:37	 2:1	 3:1
2	 1:38	 2:1	 3:2
2	 1:79	 2:0	 3:1
2	 1:37	 2:0	 3:1
2	 1:70	 2:0	 3:1
2	 1:70	 2:0	 3:2
2	 1:92	 2:1	 3:1
2	 1:73	 2:1	 3:1
2	 1:83	 2:1	 3:1
2	 1:68	 2:0	 3:1
2	 1:7	 2:1	 3:1
2	 1:61	 2:1	 3:1
2	 1:66	 2:0	 3:1
2	 1:66	 2:0	 3:2
2	 1:66	 2:0	 3:3
2	 1:66	 2:0	 3:4
2	 1:77	 2:1	 3:1
2	 1:73	 2:1	 3:1
2	 1:75	 2:1	 3:1
2	 1:7	 2:1	 3:1
1	 1:7	 2:1	 3:2
2	 1:78	 2:0	 3:1
2	 1:65	 2:0	 3:1
2	 1:51	 2:0	 3:1
2	 1:72	 2:0	 3:1
2	 1:72	 2:0	 3:2
2	 1:73	 2:0	 3:3
2	 1:73	 2:0	 3:4
2	 1:73	 2:0	 3:1
2	 1:73	 2:0	 3:2
2	 1:73	 2:0	 3:3
2	 1:73	 2:0	 3:4
2	 1:73	 2:0	 3:5
2	 1:52	 2:1	 3:1
2	 1:76	 2:1	 3:1
2	 1:43	 2:1	 3:1
1	 1:80	 2:1	 3:1
2	 1:59	 2:0	 3:1
2	 1:59	 2:0	 3:2
2	 1:56	 2:0	 3:1
2	 1:57	 2:0	 3:2
2	 1:37	 2:0	 3:1
2	 1:95	 2:0	 3:1
2	 1:40	 2:1	 3:1
2	 1:92	 2:1	 3:1
2	 1:56	 2:1	 3:1
2	 1:56	 2:1	 3:2
2	 1:8	 2:0	 3:1
2	 1:68	 2:0	 3:2
2	 1:84	 2:0	 3:1
1	 1:85	 2:0	 3:2
2	 1:58	 2:0	 3:1
2	 1:50	 2:0	 3:1
2	 1:60	 2:0	 3:1
2	 1:59	 2:1	 3:1
2	 1:44	 2:1	 3:1
2	 1:98	 2:1	 3:1
2	 1:67	 2:0	 3:1
2	 1:67	 2:0	 3:2
2	 1:67	 2:0	 3:3
2	 1:67	 2:0	 3:4
2	 1:27	 2:0	 3:1
2	 1:27	 2:0	 3:2
2	 1:27	 2:0	 3:1
2	 1:72	 2:0	 3:1
2	 1:72	 2:0	 3:2
2	 1:65	 2:0	 3:1
2	 1:81	 2:1	 3:1
1	 1:80	 2:1	 3:1
2	 1:80	 2:1	 3:1
2	 1:64	 2:1	 3:1
2	 1:31	 2:1	 3:1
2	 1:59	 2:0	 3:1
2	 1:28	 2:0	 3:1
1	 1:52	 2:1	 3:1
1	 1:90	 2:0	 3:1
2	 1:5	 2:0	 3:1
2	 1:79	 2:0	 3:1
2	 1:82	 2:1	 3:1
2	 1:67	 2:1	 3:1
2	 1:67	 2:1	 3:2
2	 1:45	 2:1	 3:1
2	 1:45	 2:1	 3:2
2	 1:44	 2:1	 3:1
2	 1:41	 2:0	 3:1
2	 1:43	 2:1	 3:1
2	 1:52	 2:1	 3:1
2	 1:81	 2:0	 3:1
2	 1:81	 2:0	 3:2
1	 1:82	 2:0	 3:3
2	 1:11	 2:1	 3:1
2	 1:88	 2:1	 3:1
2	 1:74	 2:1	 3:1
2	 1:80	 2:0	 3:1
2	 1:51	 2:0	 3:1
2	 1:58	 2:1	 3:1
2	 1:44	 2:0	 3:1
2	 1:73	 2:0	 3:1
2	 1:74	 2:0	 3:2
2	 1:74	 2:0	 3:3
2	 1:64	 2:1	 3:1
2	 1:82	 2:0	 3:1
1	 1:82	 2:0	 3:2
2	 1:88	 2:1	 3:1
2	 1:89	 2:1	 3:2
2	 1:72	 2:0	 3:1
2	 1:5	 2:0	 3:1
2	 1:76	 2:1	 3:1
2	 1:64	 2:1	 3:1
2	 1:50	 2:1	 3:2
2	 1:50	 2:1	 3:3
2	 1:50	 2:1	 3:4
1	 1:64	 2:1	 3:1
2	 1:54	 2:0	 3:1
2	 1:54	 2:1	 3:1
2	 1:55	 2:1	 3:2
2	 1:19	 2:1	 3:1
2	 1:8	 2:1	 3:1
2	 1:71	 2:0	 3:1
2	 1:71	 2:0	 3:2
2	 1:72	 2:0	 3:1
2	 1:83	 2:0	 3:1
2	 1:84	 2:0	 3:2
2	 1:62	 2:1	 3:1
2	 1:80	 2:0	 3:1
2	 1:80	 2:0	 3:2
2	 1:80	 2:0	 3:3
2	 1:43	 2:0	 3:1
2	 1:32	 2:1	 3:1
2	 1:32	 2:1	 3:2
2	 1:80	 2:0	 3:1
2	 1:77	 2:0	 3:1
2	 1:77	 2:0	 3:2
2	 1:77	 2:0	 3:3
2	 1:54	 2:1	 3:1
2	 1:36	 2:1	 3:1
2	 1:61	 2:0	 3:1
2	 1:61	 2:0	 3:3
2	 1:61	 2:0	 3:4
2	 1:40	 2:1	 3:1
2	 1:39	 2:1	 3:1
2	 1:15	 2:0	 3:1
2	 1:15	 2:0	 3:2
2	 1:15	 2:0	 3:3
2	 1:16	 2:0	 3:4
2	 1:16	 2:0	 3:5
2	 1:77	 2:1	 3:1
